date,nav,scheme_code,scheme_name,fund_house,scheme_type,scheme_category
03-12-2025,33.51690,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
02-12-2025,33.60590,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
01-12-2025,33.73140,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
28-11-2025,33.64500,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
27-11-2025,33.66950,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
26-11-2025,33.90300,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
25-11-2025,33.52830,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
24-11-2025,33.37530,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
21-11-2025,33.48460,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
20-11-2025,33.90480,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
19-11-2025,33.88740,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
18-11-2025,33.90570,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
17-11-2025,34.21910,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
14-11-2025,33.95280,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
13-11-2025,33.92650,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
12-11-2025,33.95130,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
11-11-2025,33.76230,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
10-11-2025,33.77190,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
07-11-2025,33.80750,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
06-11-2025,33.81690,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
04-11-2025,34.23770,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
03-11-2025,34.31860,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
31-10-2025,34.09340,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
30-10-2025,34.18500,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
29-10-2025,34.06810,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
28-10-2025,33.96220,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
27-10-2025,33.95940,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
24-10-2025,33.82690,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
23-10-2025,33.96980,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
20-10-2025,33.72240,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
17-10-2025,33.49440,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
16-10-2025,33.58040,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
15-10-2025,33.32870,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
14-10-2025,33.08480,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
13-10-2025,33.17400,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
10-10-2025,33.28840,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
09-10-2025,33.25950,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
08-10-2025,33.27840,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
07-10-2025,33.38450,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
06-10-2025,33.37840,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
03-10-2025,33.23710,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
01-10-2025,33.00640,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
30-09-2025,32.54050,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
26-09-2025,32.65120,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
25-09-2025,33.26210,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
24-09-2025,33.45180,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
23-09-2025,33.56710,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
22-09-2025,33.68700,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
19-09-2025,33.84050,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
18-09-2025,33.78560,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
17-09-2025,33.83150,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
16-09-2025,33.69420,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
15-09-2025,33.45230,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
12-09-2025,33.34620,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
11-09-2025,33.33380,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
10-09-2025,33.17730,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
09-09-2025,32.91080,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
08-09-2025,32.79640,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
05-09-2025,32.71160,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
04-09-2025,32.70460,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
03-09-2025,32.75850,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
02-09-2025,32.50110,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
01-09-2025,32.34460,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
29-08-2025,31.96030,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
28-08-2025,32.05340,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
26-08-2025,32.37380,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
25-08-2025,32.86360,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
22-08-2025,32.84140,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
21-08-2025,32.89970,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
20-08-2025,32.84960,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
19-08-2025,32.64990,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
18-08-2025,32.48200,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
14-08-2025,32.14110,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
13-08-2025,32.16990,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
12-08-2025,32.11520,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
11-08-2025,32.07200,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
08-08-2025,31.96600,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
07-08-2025,32.10830,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
06-08-2025,32.19550,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
05-08-2025,32.47540,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
04-08-2025,32.43220,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
01-08-2025,32.40860,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
31-07-2025,33.06560,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
30-07-2025,33.34300,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
29-07-2025,33.18180,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
28-07-2025,32.87950,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
25-07-2025,33.21870,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
24-07-2025,36.13580,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
23-07-2025,36.35400,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
22-07-2025,36.39340,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
21-07-2025,36.34700,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
18-07-2025,36.45380,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
17-07-2025,36.62720,100794,Sundaram Small Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes,Equity Scheme - Small Cap Fund
