date,nav,scheme_code,scheme_name,fund_house,scheme_type,scheme_category
31-10-2025,177.09360,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
30-10-2025,178.16650,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
29-10-2025,179.37900,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
28-10-2025,178.57070,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
27-10-2025,178.77720,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
24-10-2025,177.48190,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
23-10-2025,178.14540,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
20-10-2025,177.81740,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
17-10-2025,176.89050,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
16-10-2025,176.01580,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
15-10-2025,174.21680,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
14-10-2025,172.97630,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
13-10-2025,173.54060,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
10-10-2025,173.94420,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
09-10-2025,173.23340,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
08-10-2025,172.30190,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
07-10-2025,172.73190,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
06-10-2025,172.52260,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
03-10-2025,171.26500,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
01-10-2025,170.86940,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
30-09-2025,169.32160,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
26-09-2025,169.63950,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
25-09-2025,171.26600,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
24-09-2025,172.40980,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
23-09-2025,173.18610,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
22-09-2025,173.41320,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
19-09-2025,174.27550,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
18-09-2025,174.94120,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
17-09-2025,174.30040,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
16-09-2025,173.67480,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
15-09-2025,172.50760,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
12-09-2025,172.81960,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
11-09-2025,172.07460,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
10-09-2025,171.85330,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
09-09-2025,171.13590,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
08-09-2025,170.48000,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
05-09-2025,170.26340,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
04-09-2025,170.21860,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
03-09-2025,170.05610,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
02-09-2025,169.12610,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
01-09-2025,169.44030,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
29-08-2025,168.08210,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
28-08-2025,168.59230,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
26-08-2025,170.04580,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
25-08-2025,171.80490,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
22-08-2025,171.13760,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
21-08-2025,172.60740,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
20-08-2025,172.36270,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
19-08-2025,171.88390,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
18-08-2025,171.16260,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
14-08-2025,169.48020,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
13-08-2025,169.33800,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
12-08-2025,168.43290,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
11-08-2025,168.98040,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
08-08-2025,167.46140,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
07-08-2025,169.04800,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
06-08-2025,168.89910,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
05-08-2025,169.39780,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
04-08-2025,169.90160,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
01-08-2025,168.82730,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
31-07-2025,170.17780,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
30-07-2025,170.77290,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
29-07-2025,170.54220,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
28-07-2025,169.58350,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
25-07-2025,170.63410,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
24-07-2025,172.10420,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
23-07-2025,173.17260,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
22-07-2025,172.08630,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
21-07-2025,172.29160,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
18-07-2025,171.45860,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
17-07-2025,172.34800,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
16-07-2025,173.03750,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
15-07-2025,172.91080,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
14-07-2025,172.13540,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
11-07-2025,172.60150,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
10-07-2025,174.00190,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
09-07-2025,174.82280,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
08-07-2025,175.14170,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
07-07-2025,174.71350,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
04-07-2025,174.70660,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
03-07-2025,174.28310,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
02-07-2025,174.61340,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
01-07-2025,175.21980,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
30-06-2025,175.05170,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
27-06-2025,175.88120,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
26-06-2025,175.00860,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
25-06-2025,172.93070,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
24-06-2025,171.56190,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
23-06-2025,171.06800,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
20-06-2025,171.99900,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
19-06-2025,169.81740,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
18-06-2025,169.94710,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
17-06-2025,170.23100,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
16-06-2025,170.86830,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
13-06-2025,169.31500,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
12-06-2025,170.46660,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
11-06-2025,172.19580,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
10-06-2025,171.94320,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
09-06-2025,171.92330,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
06-06-2025,171.24300,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
05-06-2025,169.52150,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
04-06-2025,168.62990,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
03-06-2025,168.03480,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
02-06-2025,169.16410,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
30-05-2025,169.40280,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
29-05-2025,169.83360,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
28-05-2025,169.27230,100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Open Ended Schemes,Other Scheme - Index Funds
