date,nav,scheme_code,scheme_name,fund_house,scheme_type,scheme_category
12-01-2026,63.97300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
09-01-2026,64.01900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
08-01-2026,64.66500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
07-01-2026,65.50700,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
06-01-2026,65.47400,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
05-01-2026,65.33900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
02-01-2026,65.44900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
01-01-2026,65.01300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
31-12-2025,64.87600,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
30-12-2025,64.47400,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
29-12-2025,64.58100,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
26-12-2025,64.81500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
24-12-2025,65.12000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
23-12-2025,65.22700,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
22-12-2025,65.23900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
19-12-2025,64.82200,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
18-12-2025,64.37700,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
17-12-2025,64.34700,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
16-12-2025,64.55500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
15-12-2025,64.89700,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
12-12-2025,64.93300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
11-12-2025,64.50100,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
10-12-2025,64.27900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
09-12-2025,64.48900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
08-12-2025,64.41400,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
05-12-2025,65.21700,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
04-12-2025,64.90500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
03-12-2025,64.59600,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
02-12-2025,64.82100,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
01-12-2025,64.95700,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
28-11-2025,65.20800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
27-11-2025,65.32400,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
26-11-2025,65.33600,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
25-11-2025,64.50400,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
24-11-2025,64.39100,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
21-11-2025,64.71000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
20-11-2025,65.40600,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
19-11-2025,65.22400,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
18-11-2025,65.06400,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
17-11-2025,65.39900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
14-11-2025,65.16100,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
13-11-2025,64.96700,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
12-11-2025,65.08000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
11-11-2025,64.46700,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
10-11-2025,64.53300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
07-11-2025,64.29400,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
06-11-2025,64.18700,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
04-11-2025,64.72200,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
03-11-2025,64.78600,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
31-10-2025,64.39000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
30-10-2025,64.83300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
29-10-2025,65.14800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
28-10-2025,64.91200,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
27-10-2025,65.06100,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
24-10-2025,64.71800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
23-10-2025,64.98300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
20-10-2025,64.72900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
17-10-2025,64.36400,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
16-10-2025,64.37200,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
15-10-2025,64.01000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
14-10-2025,63.26500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
13-10-2025,63.76800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
10-10-2025,63.91300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
09-10-2025,63.77000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
08-10-2025,63.62300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
07-10-2025,63.83800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
06-10-2025,63.74900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
03-10-2025,63.32300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
01-10-2025,63.18200,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
30-09-2025,62.87300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
26-09-2025,62.51900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
25-09-2025,63.63000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
24-09-2025,64.16900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
23-09-2025,64.55500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
22-09-2025,64.49200,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
19-09-2025,64.77900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
18-09-2025,64.76500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
17-09-2025,64.67800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
16-09-2025,64.65000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
15-09-2025,64.24100,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
12-09-2025,64.06600,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
11-09-2025,63.66300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
10-09-2025,63.54500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
09-09-2025,63.04900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
08-09-2025,62.84300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
05-09-2025,62.57300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
04-09-2025,62.61100,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
03-09-2025,62.56500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
02-09-2025,62.47000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
01-09-2025,62.49600,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
29-08-2025,61.72400,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
28-08-2025,61.81300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
26-08-2025,62.39300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
25-08-2025,63.20800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
22-08-2025,63.00300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
21-08-2025,63.20300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
20-08-2025,63.09000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
19-08-2025,63.02300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
18-08-2025,62.77500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
14-08-2025,61.73000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
13-08-2025,61.70300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
12-08-2025,61.34200,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
11-08-2025,61.43100,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
08-08-2025,61.24300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
07-08-2025,61.94100,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
06-08-2025,61.85500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
05-08-2025,62.26900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
04-08-2025,62.33800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
01-08-2025,61.94500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
31-07-2025,62.78500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
30-07-2025,63.14400,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
29-07-2025,62.96200,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
28-07-2025,62.66200,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
25-07-2025,63.08600,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
24-07-2025,64.04000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
23-07-2025,64.27700,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
22-07-2025,64.01800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
21-07-2025,64.20800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
18-07-2025,63.98300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
17-07-2025,64.35100,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
16-07-2025,64.39500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
15-07-2025,64.39200,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
14-07-2025,63.92600,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
11-07-2025,63.90000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
10-07-2025,64.34900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
09-07-2025,64.41500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
08-07-2025,64.36900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
07-07-2025,64.39100,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
04-07-2025,64.58900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
03-07-2025,64.25500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
02-07-2025,64.16800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
01-07-2025,64.46000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
30-06-2025,64.67900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
27-06-2025,64.60900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
26-06-2025,64.49400,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
25-06-2025,63.94800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
24-06-2025,63.46300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
23-06-2025,63.17800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
20-06-2025,63.16900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
19-06-2025,62.62900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
18-06-2025,63.25700,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
17-06-2025,63.28600,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
16-06-2025,63.63000,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
13-06-2025,63.29900,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
12-06-2025,63.54300,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
11-06-2025,64.27500,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
10-06-2025,64.22800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
09-06-2025,64.28400,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
06-06-2025,63.78100,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
05-06-2025,63.03800,100080,DSP Flexi Cap Fund - Regular Plan - IDCW,DSP Mutual Fund,Open Ended Schemes,Equity Scheme - Flexi Cap Fund
