date,nav,scheme_code,scheme_name,fund_house,scheme_type,scheme_category
30-10-2025,30.75480,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
29-10-2025,30.87260,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
28-10-2025,30.79990,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
27-10-2025,30.83280,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
24-10-2025,30.60500,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
23-10-2025,30.63430,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
20-10-2025,30.62210,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
17-10-2025,30.51830,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
16-10-2025,30.48690,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
15-10-2025,30.26490,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
14-10-2025,29.95670,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
13-10-2025,30.09990,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
10-10-2025,30.12470,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
09-10-2025,30.00170,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
08-10-2025,29.81800,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
07-10-2025,29.92900,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
06-10-2025,29.84550,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
03-10-2025,29.60050,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
01-10-2025,29.48700,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
30-09-2025,29.27380,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
26-09-2025,29.27600,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
25-09-2025,29.67830,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
24-09-2025,29.87930,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
23-09-2025,30.05610,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
22-09-2025,30.12580,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
19-09-2025,30.29230,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
18-09-2025,30.38930,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
17-09-2025,30.28710,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
16-09-2025,30.17430,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
15-09-2025,29.96750,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
12-09-2025,29.95600,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
11-09-2025,29.81370,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
10-09-2025,29.78510,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
09-09-2025,29.64930,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
08-09-2025,29.57640,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
05-09-2025,29.49680,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
04-09-2025,29.47930,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
03-09-2025,29.51970,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
02-09-2025,29.36250,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
01-09-2025,29.38790,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
29-08-2025,29.04980,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
28-08-2025,29.10010,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
26-08-2025,29.42230,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
25-08-2025,29.81530,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
22-08-2025,29.74700,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
21-08-2025,29.86800,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
20-08-2025,29.82420,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
19-08-2025,29.68490,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
18-08-2025,29.52610,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
14-08-2025,29.17010,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
13-08-2025,29.15230,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
12-08-2025,28.92570,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
11-08-2025,29.01150,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
08-08-2025,28.70060,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
07-08-2025,29.03800,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
06-08-2025,28.97160,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
05-08-2025,29.08780,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
04-08-2025,29.18600,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
01-08-2025,28.96900,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
31-07-2025,29.33290,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
30-07-2025,29.44790,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
29-07-2025,29.41030,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
28-07-2025,29.25480,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
25-07-2025,29.42960,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
24-07-2025,29.78720,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
23-07-2025,30.03500,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
22-07-2025,29.82030,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
21-07-2025,29.88460,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
18-07-2025,29.67160,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
17-07-2025,29.85780,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
16-07-2025,29.97170,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
15-07-2025,29.91610,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
14-07-2025,29.76090,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
11-07-2025,29.75460,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
10-07-2025,29.98140,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
09-07-2025,30.09330,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
08-07-2025,30.17460,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
07-07-2025,30.12000,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
04-07-2025,30.18040,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
03-07-2025,30.10000,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
02-07-2025,30.16350,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
01-07-2025,30.27440,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
30-06-2025,30.29890,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
27-06-2025,30.33280,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
26-06-2025,30.16390,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
25-06-2025,29.86120,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
24-06-2025,29.64060,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
23-06-2025,29.44040,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
20-06-2025,29.48420,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
19-06-2025,29.09620,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
18-06-2025,29.26620,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
17-06-2025,29.31880,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
16-06-2025,29.44110,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
13-06-2025,29.13570,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
12-06-2025,29.34760,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
11-06-2025,29.71750,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
10-06-2025,29.75000,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
09-06-2025,29.74340,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
06-06-2025,29.53460,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
05-06-2025,29.16750,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
04-06-2025,29.02980,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
03-06-2025,28.93060,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
02-06-2025,29.05120,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
30-05-2025,29.04320,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
29-05-2025,29.10900,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
28-05-2025,29.01010,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
27-05-2025,29.02230,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
26-05-2025,29.13570,100218,JM Large Cap Fund (Regular) - IDCW ,JM Financial Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund
